도시,년,월,일,계절,날씨,기온,풍속,강수량
히로시마,2016,3,24,봄,흐림,9.4,6.2,0
히로시마,2016,3,25,봄,맑음,8,4.4,0
히로시마,2016,3,26,봄,쾌청,8.2,3.5,0
히로시마,2016,3,27,봄,맑음,9,3.7,0
히로시마,2016,3,28,봄,맑음,10.3,3.1,0
히로시마,2016,3,29,봄,다소흐림,11.3,3.8,0
히로시마,2016,3,30,봄,다소흐림,14,2.5,0
히로시마,2016,3,31,봄,흐림,14.2,3,2
히로시마,2016,4,1,봄,비,15.2,4,16
히로시마,2016,4,2,봄,흐림,17,2.9,0
히로시마,2016,4,3,봄,흐림,16.7,2,7
히로시마,2016,4,4,봄,흐림,16.2,2.9,12
히로시마,2016,4,5,봄,흐림,14.2,3.2,0
히로시마,2016,4,6,봄,다소흐림,15,3.3,4
히로시마,2016,4,7,봄,비,14.9,2.9,56.5
히로시마,2016,4,8,봄,다소흐림,15.4,3.2,0
히로시마,2016,4,9,봄,다소흐림,16.6,2.6,0
히로시마,2016,4,10,봄,흐림,16.3,2.9,0
히로시마,2016,4,11,봄,다소흐림,14,5.9,0
히로시마,2016,4,12,봄,다소흐림,11.6,2.8,0
히로시마,2016,4,13,봄,흐림,14.7,2.3,30
히로시마,2016,4,14,봄,맑음,19.6,3.4,0
히로시마,2016,4,15,봄,쾌청,17.2,3.7,0
히로시마,2016,4,16,봄,맑음,16.5,4.2,0.5
히로시마,2016,4,17,봄,쾌청,18.9,6.5,54.5
히로시마,2016,4,18,봄,흐림,14.7,2.7,0
히로시마,2016,4,19,봄,맑음,14.4,3.5,0
히로시마,2016,4,20,봄,맑음,16,4,0
히로시마,2016,4,21,봄,비,15.3,1.8,53
히로시마,2016,4,22,봄,다소흐림,18.7,2.3,0
히로시마,2016,4,23,봄,흐림,17.1,2.2,0.5
히로시마,2016,4,24,봄,흐림,17.6,2.7,0
히로시마,2016,4,25,봄,흐림,17.2,3.5,0
히로시마,2016,4,26,봄,다소흐림,19.3,3.6,0
히로시마,2016,4,27,봄,비,18.2,2.8,27.5
히로시마,2016,4,28,봄,흐림,16.5,4.1,12.5
히로시마,2016,4,29,봄,맑음,15.1,3.4,0
히로시마,2016,4,30,봄,다소흐림,16.2,3.8,0
히로시마,2016,5,1,봄,쾌청,19.2,2.4,0
히로시마,2016,5,2,봄,다소흐림,20.2,3.8,0
히로시마,2016,5,3,봄,비,18.5,4.1,42
히로시마,2016,5,4,봄,맑음,20.2,7.4,0
히로시마,2016,5,5,봄,다소흐림,20.2,2.9,0
히로시마,2016,5,6,봄,비,16.3,2,8
히로시마,2016,5,7,봄,흐림,18.7,2,0.5
히로시마,2016,5,8,봄,다소흐림,19.6,3.4,0
히로시마,2016,5,9,봄,비,16.3,2,23.5
히로시마,2016,5,10,봄,비,17.9,1.1,31.5
히로시마,2016,5,11,봄,흐림,17.9,4.9,2.5
히로시마,2016,5,12,봄,쾌청,17.8,3.6,0
히로시마,2016,5,13,봄,흐림,20.3,3.1,0
히로시마,2016,5,14,봄,맑음,21.4,3.5,0
히로시마,2016,5,15,봄,흐림,21.5,2.5,0
히로시마,2016,5,16,봄,비,17.7,3.6,34.5
히로시마,2016,5,17,봄,쾌청,17.4,3.4,0
히로시마,2016,5,18,봄,맑음,20.5,4.2,0
히로시마,2016,5,19,봄,다소흐림,20.6,3.2,0
히로시마,2016,5,20,봄,쾌청,22.2,3.1,0
히로시마,2016,5,21,봄,다소흐림,22.4,3.4,0
히로시마,2016,5,22,봄,다소흐림,22.6,3.6,0
히로시마,2016,5,23,봄,맑음,22.8,3.5,0
히로시마,2016,5,24,봄,다소흐림,22.2,3.6,0
히로시마,2016,5,25,봄,비,20.6,1.3,23.5
히로시마,2016,5,26,봄,흐림,23.2,1.5,0
히로시마,2016,5,27,봄,흐림,24.6,3,0
히로시마,2016,5,28,봄,흐림,22,1.9,0
히로시마,2016,5,29,봄,비,19.6,1.6,18
히로시마,2016,5,30,봄,맑음,23,2.7,0
히로시마,2016,5,31,봄,맑음,22.8,2.9,0
히로시마,2016,6,1,여름,다소흐림,22.6,4.7,0
히로시마,2016,6,2,여름,맑음,20.7,4.1,0
히로시마,2016,6,3,여름,쾌청,21,3.3,0
히로시마,2016,6,4,여름,비,19.5,2.7,21
히로시마,2016,6,5,여름,비,19.7,2.4,22
히로시마,2016,6,6,여름,흐림,22.7,2.3,0
히로시마,2016,6,7,여름,비,21.8,1.8,60
히로시마,2016,6,8,여름,흐림,23.3,1.8,0
히로시마,2016,6,9,여름,흐림,23.2,1.9,31.5
히로시마,2016,6,10,여름,맑음,25,3.1,0
히로시마,2016,6,11,여름,흐림,25,2.6,0
히로시마,2016,6,12,여름,비,23.5,2.8,19.5
히로시마,2016,6,13,여름,흐림,24.2,2.8,2
히로시마,2016,6,14,여름,맑음,25.1,3.5,0
히로시마,2016,6,15,여름,흐림,25.5,2.8,0
히로시마,2016,6,16,여름,비,23.7,2.2,13
히로시마,2016,6,17,여름,흐림,24.3,3.4,0
히로시마,2016,6,18,여름,맑음,24.8,3.2,0
히로시마,2016,6,19,여름,흐림,23.5,2.6,34
히로시마,2016,6,20,여름,흐림,24.5,2.7,41.5
히로시마,2016,6,21,여름,흐림,24.1,2.2,61
히로시마,2016,6,22,여름,비,23.4,1.5,64
히로시마,2016,6,23,여름,맑음,26.3,2.9,37.5
히로시마,2016,6,24,여름,비,23.9,3.1,45.5
히로시마,2016,6,25,여름,흐림,23.7,4.9,0
히로시마,2016,6,26,여름,맑음,23.4,3.2,0
히로시마,2016,6,27,여름,흐림,21.5,2.7,30
히로시마,2016,6,28,여름,흐림,21.8,2.3,2
히로시마,2016,6,29,여름,비,22.2,1.5,25
히로시마,2016,6,30,여름,흐림,24.5,2,0
히로시마,2016,7,1,여름,다소흐림,26.6,2.4,0
히로시마,2016,7,2,여름,흐림,27.2,4.4,1
히로시마,2016,7,3,여름,맑음,28,3,16.5
히로시마,2016,7,4,여름,흐림,28.6,2.3,5
히로시마,2016,7,5,여름,다소흐림,29.2,3.3,0
히로시마,2016,7,6,여름,맑음,29.3,3.9,0
히로시마,2016,7,7,여름,맑음,28.8,2.5,0
히로시마,2016,7,8,여름,비,24.2,2,65.5
히로시마,2016,7,9,여름,흐림,25.4,2.4,21
히로시마,2016,7,10,여름,흐림,28,2.3,0
히로시마,2016,7,11,여름,흐림,26.9,2.5,3
히로시마,2016,7,12,여름,흐림,27.7,2.4,1
히로시마,2016,7,13,여름,비,26,4,72.5
히로시마,2016,7,14,여름,흐림,28,3.3,0
히로시마,2016,7,15,여름,흐림,25.4,3.7,0
히로시마,2016,7,16,여름,흐림,25.3,2.2,0
히로시마,2016,7,17,여름,다소흐림,27.2,2.2,6
히로시마,2016,7,18,여름,쾌청,27.3,2.9,0
히로시마,2016,7,19,여름,맑음,28.4,3.4,0
히로시마,2016,7,20,여름,맑음,28.1,2.8,3
히로시마,2016,7,21,여름,맑음,27.8,3.8,0
히로시마,2016,7,22,여름,흐림,27.5,3,0
히로시마,2016,7,23,여름,맑음,28.3,2.9,0
히로시마,2016,7,24,여름,흐림,28.2,2.8,0
히로시마,2016,7,25,여름,흐림,27.8,2.8,0
히로시마,2016,7,26,여름,흐림,28,2.8,0
히로시마,2016,7,27,여름,다소흐림,28.6,2.9,0
히로시마,2016,7,28,여름,맑음,29.2,2.9,0
히로시마,2016,7,29,여름,맑음,29.5,2.9,0
히로시마,2016,7,30,여름,다소흐림,29.5,2.6,0
히로시마,2016,7,31,여름,맑음,29,2.4,5
히로시마,2016,8,1,여름,쾌청,29.5,3.1,0
히로시마,2016,8,2,여름,흐림,29.5,3.2,0
히로시마,2016,8,3,여름,다소흐림,29.3,2.9,0
히로시마,2016,8,4,여름,맑음,29.4,3.2,0
히로시마,2016,8,5,여름,맑음,30,3,0
히로시마,2016,8,6,여름,맑음,30.1,2.8,0
히로시마,2016,8,7,여름,맑음,30.2,2.8,0
히로시마,2016,8,8,여름,맑음,30.1,2.7,0
히로시마,2016,8,9,여름,맑음,30.6,3.2,0
히로시마,2016,8,10,여름,맑음,29.9,3.6,0
히로시마,2016,8,11,여름,맑음,29.9,3.7,0
히로시마,2016,8,12,여름,맑음,30.4,3.1,0
히로시마,2016,8,13,여름,쾌청,30.5,2.8,0
히로시마,2016,8,14,여름,맑음,30.8,2.5,0
히로시마,2016,8,15,여름,흐림,29.9,2,0
히로시마,2016,8,16,여름,흐림,28.7,2.7,37
히로시마,2016,8,17,여름,흐림,29.8,3,0
히로시마,2016,8,18,여름,맑음,29.9,3,0
히로시마,2016,8,19,여름,맑음,30.7,3.1,0
히로시마,2016,8,20,여름,맑음,31,3.3,0
히로시마,2016,8,21,여름,맑음,31,3.5,0
히로시마,2016,8,22,여름,맑음,31.2,4.2,0
히로시마,2016,8,23,여름,맑음,30.1,3.8,0
히로시마,2016,8,24,여름,흐림,29.3,3.2,0
히로시마,2016,8,25,여름,쾌청,30,3,0
히로시마,2016,8,26,여름,맑음,28.6,3.3,4
히로시마,2016,8,27,여름,맑음,26.7,5,0
히로시마,2016,8,28,여름,흐림,25.1,3,23
히로시마,2016,8,29,여름,흐림,24.8,4,25
히로시마,2016,8,30,여름,맑음,24,5.1,0
히로시마,2016,8,31,여름,맑음,26,6.6,1
히로시마,2016,9,1,가을,비,24.3,2,0
히로시마,2016,9,2,가을,다소흐림,26.3,2.6,0
히로시마,2016,9,3,가을,흐림,27.4,2.8,0
히로시마,2016,9,4,가을,흐림,27.8,2.2,0
히로시마,2016,9,5,가을,비,25.4,1.8,11.5
히로시마,2016,9,6,가을,흐림,27.8,2.6,0
히로시마,2016,9,7,가을,비,27.5,2.7,25.5
히로시마,2016,9,8,가을,흐림,25.9,2.9,5
히로시마,2016,9,9,가을,맑음,25.4,3.1,0
히로시마,2016,9,10,가을,맑음,25.4,3.3,0
히로시마,2016,9,11,가을,맑음,26.8,3.1,0
히로시마,2016,9,12,가을,비,23.8,3.8,38.5
히로시마,2016,9,13,가을,흐림,25.4,3.5,5.5
히로시마,2016,9,14,가을,흐림,25,2.9,0
히로시마,2016,9,15,가을,다소흐림,26.3,2.4,0
히로시마,2016,9,16,가을,흐림,26.8,2.2,0
히로시마,2016,9,17,가을,흐림,26.8,2.4,79.5
히로시마,2016,9,18,가을,비,25.4,2.5,36.5
히로시마,2016,9,19,가을,비,23.4,4.4,11.5
히로시마,2016,9,20,가을,흐림,21.3,7,33.5
히로시마,2016,9,21,가을,흐림,22.5,4.6,0
히로시마,2016,9,22,가을,흐림,22,3,5
히로시마,2016,9,23,가을,맑음,24,3,0
히로시마,2016,9,24,가을,맑음,24.5,2.8,0
히로시마,2016,9,25,가을,흐림,23.9,2.6,25
히로시마,2016,9,26,가을,흐림,25.2,2.2,11
히로시마,2016,9,27,가을,맑음,27.1,2.2,0
히로시마,2016,9,28,가을,비,26.1,2.4,7.5
히로시마,2016,9,29,가을,비,22.8,3.5,10.5
히로시마,2016,9,30,가을,흐림,21.6,2.6,1.5
히로시마,2016,10,1,가을,비,23.1,1.4,11
히로시마,2016,10,2,가을,맑음,26.4,1.7,0
히로시마,2016,10,3,가을,흐림,27,2,0
히로시마,2016,10,4,가을,흐림,26.4,2.2,0
히로시마,2016,10,5,가을,비,25.1,4.3,21.5
히로시마,2016,10,6,가을,맑음,23.6,4.6,0
히로시마,2016,10,7,가을,흐림,21.2,3.1,0
히로시마,2016,10,8,가을,흐림,22.3,2.4,18.5
히로시마,2016,10,9,가을,맑음,20.5,4.2,23
히로시마,2016,10,10,가을,맑음,18.8,5.1,0
히로시마,2016,10,11,가을,흐림,17.7,3.9,0
히로시마,2016,10,12,가을,맑음,18.6,4.6,0
히로시마,2016,10,13,가을,흐림,18.3,3.4,0
히로시마,2016,10,14,가을,맑음,18.3,3.8,0
히로시마,2016,10,15,가을,맑음,18.3,4.5,0
히로시마,2016,10,16,가을,비,18.6,3.7,40
히로시마,2016,10,17,가을,흐림,21.1,2.1,20.5
히로시마,2016,10,18,가을,맑음,23.7,3.2,0
히로시마,2016,10,19,가을,흐림,22.4,2.6,0
히로시마,2016,10,20,가을,다소흐림,21.6,4.4,0
히로시마,2016,10,21,가을,흐림,19.2,4,0
히로시마,2016,10,22,가을,비,16.5,3.3,10
히로시마,2016,10,23,가을,흐림,18.2,5.2,0
히로시마,2016,10,24,가을,쾌청,17.3,4.3,0
히로시마,2016,10,25,가을,흐림,17.5,2.5,0
히로시마,2016,10,26,가을,비,20.5,2.5,3
히로시마,2016,10,27,가을,흐림,19.3,3.9,0
히로시마,2016,10,28,가을,비,16.3,2.4,7
히로시마,2016,10,29,가을,흐림,17.3,5,0
히로시마,2016,10,30,가을,맑음,15.4,2.9,0
히로시마,2016,10,31,가을,흐림,14.5,3.7,1.5
히로시마,2016,11,1,가을,맑음,13.9,3.7,0
히로시마,2016,11,2,가을,흐림,12.9,3.6,0
히로시마,2016,11,3,가을,맑음,12.3,3.1,0
히로시마,2016,11,4,가을,쾌청,12.7,3.5,0
히로시마,2016,11,5,가을,쾌청,13.8,3.9,0
히로시마,2016,11,6,가을,맑음,14.1,6.1,0
히로시마,2016,11,7,가을,쾌청,12.8,3.7,0
히로시마,2016,11,8,가을,비,13.7,2.9,1
히로시마,2016,11,9,가을,맑음,11.2,5.4,0
히로시마,2016,11,10,가을,흐림,9.4,3.7,4
히로시마,2016,11,11,가을,맑음,13,2.8,0
히로시마,2016,11,12,가을,맑음,13.6,3.8,0
히로시마,2016,11,13,가을,다소흐림,14.8,3.2,0
히로시마,2016,11,14,가을,흐림,15.4,2.2,10.5
히로시마,2016,11,15,가을,다소흐림,16.7,3.7,0
히로시마,2016,11,16,가을,맑음,12.9,3.4,0
히로시마,2016,11,17,가을,맑음,13.1,4,0
히로시마,2016,11,18,가을,흐림,13.1,3.1,9.5
히로시마,2016,11,19,가을,흐림,16.8,2,33.5
히로시마,2016,11,20,가을,흐림,17.7,2.5,0
히로시마,2016,11,21,가을,흐림,16.1,2.7,0.5
히로시마,2016,11,22,가을,쾌청,16.8,3.1,0
히로시마,2016,11,23,가을,흐림,12.7,3.6,0
히로시마,2016,11,24,가을,맑음,10.9,3.1,0
히로시마,2016,11,25,가을,맑음,10.2,3.2,0
히로시마,2016,11,26,가을,맑음,9.8,3.4,9.5
히로시마,2016,11,27,가을,비,11.4,3.1,14
히로시마,2016,11,28,가을,맑음,10.9,3.2,0
히로시마,2016,11,29,가을,맑음,9.3,3.2,0
히로시마,2016,11,30,가을,흐림,9.9,3.2,0
히로시마,2016,12,1,겨울,흐림,12.8,2.6,0
히로시마,2016,12,2,겨울,맑음,11,3,0
히로시마,2016,12,3,겨울,맑음,10.2,4.2,0
히로시마,2016,12,4,겨울,비,10.2,2.7,13
히로시마,2016,12,5,겨울,다소흐림,12.5,2,0
히로시마,2016,12,6,겨울,흐림,10.6,3.9,0
히로시마,2016,12,7,겨울,맑음,8.8,3.7,0
히로시마,2016,12,8,겨울,다소흐림,8.8,2.8,0.5
히로시마,2016,12,9,겨울,맑음,10.4,3.4,0
히로시마,2016,12,10,겨울,맑음,8.7,2.9,0
히로시마,2016,12,11,겨울,맑음,7.9,3.5,0
히로시마,2016,12,12,겨울,다소흐림,7.6,3.4,0.5
히로시마,2016,12,13,겨울,비,9.7,4,16.5
히로시마,2016,12,14,겨울,흐림,9,5.2,0.5
히로시마,2016,12,15,겨울,비,5.2,2.5,1
히로시마,2016,12,16,겨울,비,4.6,3,4
히로시마,2016,12,17,겨울,흐림,4.9,2.8,0
히로시마,2016,12,18,겨울,맑음,6.5,3.8,0
히로시마,2016,12,19,겨울,쾌청,9.5,3.5,0
히로시마,2016,12,20,겨울,흐림,11.8,3,0
히로시마,2016,12,21,겨울,흐림,12.2,3.1,0
히로시마,2016,12,22,겨울,비,14,4.4,15
히로시마,2016,12,23,겨울,맑음,10.2,4.3,0
히로시마,2016,12,24,겨울,맑음,9.2,2.7,0
히로시마,2016,12,25,겨울,흐림,9.5,2.9,0
히로시마,2016,12,26,겨울,비,8.4,2.4,19.5
히로시마,2016,12,27,겨울,흐림,10,3.8,22
히로시마,2016,12,28,겨울,흐림,4.9,4.6,0
히로시마,2016,12,29,겨울,흐림,4.4,2.8,0
히로시마,2016,12,30,겨울,맑음,6.2,2.6,0
히로시마,2016,12,31,겨울,맑음,5.5,3,0
후쿠오카,2012,1,1,겨울,흐림,7.9,2.7,0
후쿠오카,2012,1,2,겨울,맑음,6.1,3.8,2.5
후쿠오카,2012,1,3,겨울,맑음,6.7,3.4,1.5
후쿠오카,2012,1,4,겨울,눈,4.4,6,0.5
후쿠오카,2012,1,5,겨울,다소흐림,4.8,2.9,0
후쿠오카,2012,1,6,겨울,맑음,5,2.7,0
후쿠오카,2012,1,7,겨울,흐림,6.2,1.5,0
후쿠오카,2012,1,8,겨울,맑음,7.7,1.9,0
후쿠오카,2012,1,9,겨울,흐림,8.2,2.8,0
후쿠오카,2012,1,10,겨울,비,6.2,1.7,0
후쿠오카,2012,1,11,겨울,맑음,6.2,5.5,0
후쿠오카,2012,1,12,겨울,맑음,4.9,2.4,0.5
후쿠오카,2012,1,13,겨울,흐림,6.7,3.2,0
후쿠오카,2012,1,14,겨울,흐림,6.3,2,0
후쿠오카,2012,1,15,겨울,흐림,6.8,1.7,0
후쿠오카,2012,1,16,겨울,흐림,6.4,1.9,0
후쿠오카,2012,1,17,겨울,맑음,6.8,1.8,0
후쿠오카,2012,1,18,겨울,흐림,8.2,1.8,1
후쿠오카,2012,1,19,겨울,비,9.8,1.5,11.5
후쿠오카,2012,1,20,겨울,맑음,10.4,3.2,0
후쿠오카,2012,1,21,겨울,맑음,9.4,2.3,0
후쿠오카,2012,1,22,겨울,비,8.1,2.8,12
후쿠오카,2012,1,23,겨울,맑음,4.6,4.8,0
후쿠오카,2012,1,24,겨울,흐림,3.1,4.9,0
후쿠오카,2012,1,25,겨울,눈,3.5,4.7,0
후쿠오카,2012,1,26,겨울,맑음,3.3,3.9,0
후쿠오카,2012,1,27,겨울,흐림,4.4,2.1,0
후쿠오카,2012,1,28,겨울,흐림,6.7,3,0
후쿠오카,2012,1,29,겨울,맑음,7,2.9,0
후쿠오카,2012,1,30,겨울,맑음,5.6,3.4,0
후쿠오카,2012,1,31,겨울,맑음,5.1,2,0
후쿠오카,2012,2,1,겨울,흐림,6.1,4.9,7
후쿠오카,2012,2,2,겨울,흐림,-0.1,5.7,1
후쿠오카,2012,2,3,겨울,흐림,0.5,2.5,0
후쿠오카,2012,2,4,겨울,비,4.9,2.2,0
후쿠오카,2012,2,5,겨울,흐림,5.3,2.2,0
후쿠오카,2012,2,6,겨울,비,8.7,1.5,13
후쿠오카,2012,2,7,겨울,흐림,6.8,4.1,10.5
후쿠오카,2012,2,8,겨울,눈,1.8,5.5,0
후쿠오카,2012,2,9,겨울,흐림,3.3,2.9,0
후쿠오카,2012,2,10,겨울,흐림,4.7,2.4,0
후쿠오카,2012,2,11,겨울,쾌청,5.2,2.4,0
후쿠오카,2012,2,12,겨울,쾌청,5.2,2.2,0
후쿠오카,2012,2,13,겨울,비,6.1,1.2,11
후쿠오카,2012,2,14,겨울,비,8.4,1.3,13.5
후쿠오카,2012,2,15,겨울,흐림,8.9,2.4,9.5
후쿠오카,2012,2,16,겨울,흐림,6.7,3.2,0
후쿠오카,2012,2,17,겨울,눈,4.1,5.3,0
후쿠오카,2012,2,18,겨울,눈,1,4,3.5
후쿠오카,2012,2,19,겨울,눈,1.2,2,1
후쿠오카,2012,2,20,겨울,맑음,4.1,2.3,0
후쿠오카,2012,2,21,겨울,비,6.6,2,4.5
후쿠오카,2012,2,22,겨울,흐림,8,1.7,12
후쿠오카,2012,2,23,겨울,흐림,11.5,3.1,27
후쿠오카,2012,2,24,겨울,맑음,10.4,3.4,0
후쿠오카,2012,2,25,겨울,흐림,9.4,3.3,1.5
후쿠오카,2012,2,26,겨울,흐림,7.3,2.6,0.5
후쿠오카,2012,2,27,겨울,맑음,7.3,3,0
후쿠오카,2012,2,28,겨울,흐림,5.3,2,32.5
후쿠오카,2012,2,29,겨울,쾌청,6.9,2.3,7
후쿠오카,2012,3,1,봄,비,8.7,1,5
후쿠오카,2012,3,2,봄,비,10.4,2.3,4.5
후쿠오카,2012,3,3,봄,다소흐림,11.1,3.6,0
후쿠오카,2012,3,4,봄,비,9,1.7,15
후쿠오카,2012,3,5,봄,비,10.3,1.3,21
후쿠오카,2012,3,6,봄,흐림,11.4,2.9,3
후쿠오카,2012,3,7,봄,흐림,9.8,2,0
후쿠오카,2012,3,8,봄,흐림,10.2,2.2,0
후쿠오카,2012,3,9,봄,흐림,10.2,4.3,0
후쿠오카,2012,3,10,봄,맑음,9.7,4.6,1.5
후쿠오카,2012,3,11,봄,맑음,7.1,4.2,0
후쿠오카,2012,3,12,봄,맑음,4.9,4.5,0
후쿠오카,2012,3,13,봄,맑음,5.7,2.7,0
후쿠오카,2012,3,14,봄,쾌청,8.3,2.1,0
후쿠오카,2012,3,15,봄,맑음,10,3.3,0
후쿠오카,2012,3,16,봄,흐림,11.5,3.2,1
후쿠오카,2012,3,17,봄,흐림,15.7,3.1,0
후쿠오카,2012,3,18,봄,비,13.1,2.1,6.5
후쿠오카,2012,3,19,봄,다소흐림,10.6,4.1,0
후쿠오카,2012,3,20,봄,다소흐림,10.4,2.6,0
후쿠오카,2012,3,21,봄,쾌청,10.1,2.9,0
후쿠오카,2012,3,22,봄,흐림,10.6,2,1.5
후쿠오카,2012,3,23,봄,흐림,12.7,2.8,48
후쿠오카,2012,3,24,봄,흐림,10,5.3,0.5
후쿠오카,2012,3,25,봄,맑음,9,5.3,0
후쿠오카,2012,3,26,봄,쾌청,8.5,3.7,0
후쿠오카,2012,3,27,봄,쾌청,11,2.7,0
후쿠오카,2012,3,28,봄,쾌청,13.7,2.7,0
후쿠오카,2012,3,29,봄,쾌청,15.6,2.4,0
후쿠오카,2012,3,30,봄,맑음,18.6,4.3,0
후쿠오카,2012,3,31,봄,쾌청,12.4,5.3,17.5
후쿠오카,2012,4,1,봄,쾌청,10.4,3.8,0
후쿠오카,2012,4,2,봄,다소흐림,14.8,3.7,0.5
후쿠오카,2012,4,3,봄,비,13,7.4,5
후쿠오카,2012,4,4,봄,쾌청,12,3.9,0
후쿠오카,2012,4,5,봄,흐림,14.6,4,0
후쿠오카,2012,4,6,봄,쾌청,12.3,5.3,0
후쿠오카,2012,4,7,봄,쾌청,10.4,4.6,0
후쿠오카,2012,4,8,봄,맑음,14,2.8,0
후쿠오카,2012,4,9,봄,맑음,18,2.8,0
후쿠오카,2012,4,10,봄,비,17.1,2.9,1.5
후쿠오카,2012,4,11,봄,비,17.5,3.8,38
후쿠오카,2012,4,12,봄,맑음,16.6,2.7,0
후쿠오카,2012,4,13,봄,비,13.4,1.7,1.5
후쿠오카,2012,4,14,봄,흐림,14.3,2.9,0
후쿠오카,2012,4,15,봄,다소흐림,15.7,1.9,0
후쿠오카,2012,4,16,봄,맑음,18.3,2.2,0
후쿠오카,2012,4,17,봄,맑음,16,3.3,0
후쿠오카,2012,4,18,봄,다소흐림,15.8,2.5,0
후쿠오카,2012,4,19,봄,흐림,16.6,1.7,0
후쿠오카,2012,4,20,봄,다소흐림,18.5,2.2,0.5
후쿠오카,2012,4,21,봄,흐림,19.2,4.4,1
후쿠오카,2012,4,22,봄,쾌청,19.1,3.9,2.5
후쿠오카,2012,4,23,봄,쾌청,18.3,2.3,0
후쿠오카,2012,4,24,봄,다소흐림,20,2.2,0
후쿠오카,2012,4,25,봄,비,19.5,4.2,7
후쿠오카,2012,4,26,봄,다소흐림,16.9,3.7,0
후쿠오카,2012,4,27,봄,쾌청,16.2,2.4,0
후쿠오카,2012,4,28,봄,쾌청,18.8,2.1,0
후쿠오카,2012,4,29,봄,다소흐림,19.8,1.7,0
후쿠오카,2012,4,30,봄,비,17.7,1.9,17
후쿠오카,2012,5,1,봄,흐림,21.2,2.1,9
후쿠오카,2012,5,2,봄,흐림,18.6,3.8,11
후쿠오카,2012,5,3,봄,흐림,16.7,4.5,1.5
후쿠오카,2012,5,4,봄,흐림,17,4,0
후쿠오카,2012,5,5,봄,쾌청,21.7,3.4,0
후쿠오카,2012,5,6,봄,맑음,21.9,3,0
후쿠오카,2012,5,7,봄,다소흐림,22.8,2.8,0
후쿠오카,2012,5,8,봄,다소흐림,23.1,3,0
후쿠오카,2012,5,9,봄,쾌청,21,3.6,0
후쿠오카,2012,5,10,봄,흐림,18.5,5.4,0
후쿠오카,2012,5,11,봄,맑음,16.4,5.9,0
후쿠오카,2012,5,12,봄,쾌청,16.3,3.9,0
후쿠오카,2012,5,13,봄,흐림,18.4,1.9,0
후쿠오카,2012,5,14,봄,흐림,20.3,2.8,2
후쿠오카,2012,5,15,봄,흐림,19.5,2.6,9
후쿠오카,2012,5,16,봄,맑음,22,2.7,0
후쿠오카,2012,5,17,봄,맑음,21.8,3.5,0
후쿠오카,2012,5,18,봄,맑음,18.9,4.1,0
후쿠오카,2012,5,19,봄,흐림,19.2,2,0
후쿠오카,2012,5,20,봄,흐림,20.7,1.9,0
후쿠오카,2012,5,21,봄,비,19.3,3,6
후쿠오카,2012,5,22,봄,맑음,20.7,3.2,0
후쿠오카,2012,5,23,봄,흐림,19.6,1.7,0
후쿠오카,2012,5,24,봄,흐림,21,1.8,0
후쿠오카,2012,5,25,봄,비,18.7,1.4,5
후쿠오카,2012,5,26,봄,흐림,20,2,0
후쿠오카,2012,5,27,봄,쾌청,21.5,1.9,0
후쿠오카,2012,5,28,봄,쾌청,21.7,2.7,0
후쿠오카,2012,5,29,봄,쾌청,22.2,2.5,0
후쿠오카,2012,5,30,봄,흐림,21.7,2.2,0
후쿠오카,2012,5,31,봄,맑음,21.1,3.1,0
후쿠오카,2012,6,1,여름,다소흐림,21.6,2.4,0
후쿠오카,2012,6,2,여름,흐림,22.6,1.9,0
후쿠오카,2012,6,3,여름,맑음,23,3.1,0
후쿠오카,2012,6,4,여름,흐림,23.8,2.4,0
후쿠오카,2012,6,5,여름,흐림,22.3,2.4,0
후쿠오카,2012,6,6,여름,다소흐림,22.7,2.3,0
후쿠오카,2012,6,7,여름,다소흐림,23.4,2.5,0
후쿠오카,2012,6,8,여름,흐림,22.9,3,1
후쿠오카,2012,6,9,여름,흐림,22,3.5,0
후쿠오카,2012,6,10,여름,맑음,23.1,3.6,0
후쿠오카,2012,6,11,여름,흐림,22.8,1.6,0
후쿠오카,2012,6,12,여름,맑음,24.2,2.2,0
후쿠오카,2012,6,13,여름,맑음,24.2,3.9,0
후쿠오카,2012,6,14,여름,맑음,24.4,2.5,0
후쿠오카,2012,6,15,여름,비,23.4,3.1,34
후쿠오카,2012,6,16,여름,흐림,21.6,2.3,36.5
후쿠오카,2012,6,17,여름,다소흐림,23.2,2.3,0
후쿠오카,2012,6,18,여름,비,21.9,1.8,60.5
후쿠오카,2012,6,19,여름,비,22.3,2.9,11
후쿠오카,2012,6,20,여름,다소흐림,22.7,3.3,0
후쿠오카,2012,6,21,여름,흐림,21.7,2.3,5.5
후쿠오카,2012,6,22,여름,맑음,22.7,3.8,0
후쿠오카,2012,6,23,여름,흐림,23.6,1.9,0.5
후쿠오카,2012,6,24,여름,비,22,3.1,120.5
후쿠오카,2012,6,25,여름,흐림,22.1,3.2,6.5
후쿠오카,2012,6,26,여름,흐림,24.3,2.6,0
후쿠오카,2012,6,27,여름,비,22.1,2.1,11.5
후쿠오카,2012,6,28,여름,흐림,22.7,3.2,1
후쿠오카,2012,6,29,여름,흐림,24.4,2.1,0
후쿠오카,2012,6,30,여름,흐림,27.9,3.1,0
후쿠오카,2012,7,1,여름,흐림,26.8,2.9,5
후쿠오카,2012,7,2,여름,흐림,26,1.6,0
후쿠오카,2012,7,3,여름,비,24.5,2.1,102.5
